fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2020-04-26;Soria;1572;19;326;105;42173;41.666667,-2.666667
2020-04-26;Valladolid;3675;95;1226;295;47186;41.583333,-4.666667
2020-04-26;Zamora;670;9;262;75;49275;41.75,-6.0
2020-04-26;Burgos;1722;15;731;180;9059;42.383333,-3.666667
2020-04-26;Palencia;944;63;260;71;34120;42.432128,-4.520647
2020-04-26;Ávila;1433;55;529;121;5019;40.616092,-4.929031
2020-04-26;León;2903;70;1269;344;24089;42.666667,-6.0
2020-04-26;Salamanca;3045;69;931;312;37274;40.833333,-6.0
2020-04-25;Zamora;661;11;248;71;49275;41.75,-6.0
2020-04-25;Palencia;881;30;258;69;34120;42.432128,-4.520647
2020-04-25;Burgos;1707;15;728;180;9059;42.383333,-3.666667
2020-04-25;León;2833;126;1256;340;24089;42.666667,-6.0
2020-04-25;Salamanca;2976;95;919;307;37274;40.833333,-6.0
2020-04-25;Soria;1553;41;321;102;42173;41.666667,-2.666667
2020-04-25;Ávila;1378;37;528;121;5019;40.616092,-4.929031
2020-04-25;Segovia;2690;25;730;186;40004;41.166667,-4.0
2020-04-25;Valladolid;3580;103;1220;290;47186;41.583333,-4.666667
2020-04-24;Salamanca;2881;49;894;306;37274;40.833333,-6.0
2020-04-24;Zamora;650;5;245;68;49275;41.75,-6.0
2020-04-24;Burgos;1692;32;709;175;9059;42.383333,-3.666667
2020-04-24;Soria;1512;33;319;102;42173;41.666667,-2.666667
2020-04-24;Ávila;1341;42;513;119;5019;40.616092,-4.929031
2020-04-24;Palencia;851;56;251;68;34120;42.432128,-4.520647
2020-04-24;Segovia;2665;35;713;184;40004;41.166667,-4.0
2020-04-24;León;2707;67;1212;333;24089;42.666667,-6.0
2020-04-24;Valladolid;3477;55;1177;284;47186;41.583333,-4.666667
2020-04-23;Segovia;2630;75;705;182;40004;41.166667,-4.0
2020-04-23;Valladolid;3422;132;1166;277;47186;41.583333,-4.666667
2020-04-23;Zamora;645;19;240;67;49275;41.75,-6.0
2020-04-23;Palencia;795;18;248;66;34120;42.432128,-4.520647
2020-04-23;Soria;1479;13;318;102;42173;41.666667,-2.666667
2020-04-23;Ávila;1299;38;508;118;5019;40.616092,-4.929031
2020-04-23;Salamanca;2832;115;867;298;37274;40.833333,-6.0
2020-04-23;Burgos;1660;45;692;172;9059;42.383333,-3.666667
2020-04-23;León;2640;108;1199;330;24089;42.666667,-6.0
2020-04-22;León;2532;112;1160;323;24089;42.666667,-6.0
2020-04-22;Segovia;2555;85;689;179;40004;41.166667,-4.0
2020-04-22;Palencia;777;24;235;63;34120;42.432128,-4.520647
2020-04-22;Burgos;1615;14;682;170;9059;42.383333,-3.666667
2020-04-22;Salamanca;2717;66;838;294;37274;40.833333,-6.0
2020-04-22;Soria;1466;120;315;102;42173;41.666667,-2.666667
2020-04-22;Ávila;1261;58;490;114;5019;40.616092,-4.929031
2020-04-22;Zamora;626;9;233;67;49275;41.75,-6.0
2020-04-22;Valladolid;3290;92;1135;270;47186;41.583333,-4.666667
2020-04-21;Ávila;1203;48;461;111;5019;40.616092,-4.929031
2020-04-21;Burgos;1601;34;663;169;9059;42.383333,-3.666667
2020-04-21;Soria;1346;103;305;97;42173;41.666667,-2.666667
2020-04-21;León;2420;17;1123;315;24089;42.666667,-6.0
2020-04-21;Salamanca;2651;49;824;292;37274;40.833333,-6.0
2020-04-21;Palencia;753;37;227;61;34120;42.432128,-4.520647
2020-04-21;Zamora;617;6;226;66;49275;41.75,-6.0
2020-04-21;Segovia;2470;64;675;175;40004;41.166667,-4.0
2020-04-21;Valladolid;3198;44;1110;268;47186;41.583333,-4.666667
2020-04-20;Palencia;716;13;223;61;34120;42.432128,-4.520647
2020-04-20;Valladolid;3154;26;1070;260;47186;41.583333,-4.666667
2020-04-20;Ávila;1155;41;450;109;5019;40.616092,-4.929031
2020-04-20;Segovia;2406;78;656;172;40004;41.166667,-4.0
2020-04-20;Soria;1243;6;299;96;42173;41.666667,-2.666667
2020-04-20;León;2403;24;1076;303;24089;42.666667,-6.0
2020-04-20;Salamanca;2602;18;794;287;37274;40.833333,-6.0
2020-04-20;Zamora;611;13;219;65;49275;41.75,-6.0
2020-04-20;Burgos;1567;17;642;168;9059;42.383333,-3.666667
2020-04-19;León;2379;94;1060;297;24089;42.666667,-6.0
2020-04-19;Segovia;2328;43;647;169;40004;41.166667,-4.0
2020-04-19;Valladolid;3129;31;1061;255;47186;41.583333,-4.666667
2020-04-19;Palencia;703;30;221;59;34120;42.432128,-4.520647
2020-04-19;Burgos;1549;27;635;165;9059;42.383333,-3.666667
2020-04-19;Ávila;1114;24;447;107;5019;40.616092,-4.929031
2020-04-19;Zamora;598;3;216;64;49275;41.75,-6.0
2020-04-19;Salamanca;2584;70;781;282;37274;40.833333,-6.0
2020-04-19;Soria;1237;6;298;95;42173;41.666667,-2.666667
2020-04-18;Soria;1231;52;293;94;42173;41.666667,-2.666667
2020-04-18;Ávila;1090;15;446;107;5019;40.616092,-4.929031
2020-04-18;Valladolid;3098;31;1045;243;47186;41.583333,-4.666667
2020-04-18;Segovia;2285;33;636;167;40004;41.166667,-4.0
2020-04-18;Salamanca;2514;77;761;276;37274;40.833333,-6.0
2020-04-18;León;2285;73;1031;290;24089;42.666667,-6.0
2020-04-18;Palencia;673;14;220;58;34120;42.432128,-4.520647
2020-04-18;Burgos;1522;72;620;160;9059;42.383333,-3.666667
2020-04-18;Zamora;595;23;210;63;49275;41.75,-6.0
2020-04-17;Segovia;2252;61;622;161;40004;41.166667,-4.0
2020-04-17;Zamora;572;42;197;61;49275;41.75,-6.0
2020-04-17;Ávila;1075;52;437;107;5019;40.616092,-4.929031
2020-04-17;Palencia;659;5;206;54;34120;42.432128,-4.520647
2020-04-17;Soria;1179;47;285;92;42173;41.666667,-2.666667
2020-04-17;Valladolid;3067;121;1019;235;47186;41.583333,-4.666667
2020-04-17;Burgos;1450;44;606;159;9059;42.383333,-3.666667
2020-04-17;León;2212;93;998;287;24089;42.666667,-6.0
2020-04-17;Salamanca;2437;58;733;273;37274;40.833333,-6.0
2020-04-16;Salamanca;2379;88;709;269;37274;40.833333,-6.0
2020-04-16;Palencia;654;6;201;54;34120;42.432128,-4.520647
2020-04-16;Segovia;2191;88;599;159;40004;41.166667,-4.0
2020-04-16;Ávila;1023;36;417;107;5019;40.616092,-4.929031
2020-04-16;León;2119;184;957;283;24089;42.666667,-6.0
2020-04-16;Zamora;530;48;191;57;49275;41.75,-6.0
2020-04-16;Valladolid;2946;110;989;229;47186;41.583333,-4.666667
2020-04-16;Burgos;1406;86;583;152;9059;42.383333,-3.666667
2020-04-16;Soria;1132;37;278;91;42173;41.666667,-2.666667
2020-04-15;León;1935;70;906;273;24089;42.666667,-6.0
2020-04-15;Ávila;987;21;402;104;5019;40.616092,-4.929031
2020-04-15;Burgos;1320;63;564;149;9059;42.383333,-3.666667
2020-04-15;Salamanca;2291;22;686;267;37274;40.833333,-6.0
2020-04-15;Soria;1095;42;265;90;42173;41.666667,-2.666667
2020-04-15;Segovia;2103;109;582;158;40004;41.166667,-4.0
2020-04-15;Zamora;482;23;182;55;49275;41.75,-6.0
2020-04-15;Palencia;648;3;195;53;34120;42.432128,-4.520647
2020-04-15;Valladolid;2836;164;943;223;47186;41.583333,-4.666667
2020-04-14;Burgos;1257;25;548;148;9059;42.383333,-3.666667
2020-04-14;Segovia;1994;81;563;155;40004;41.166667,-4.0
2020-04-14;Valladolid;2672;180;896;216;47186;41.583333,-4.666667
2020-04-14;Ávila;966;14;378;100;5019;40.616092,-4.929031
2020-04-14;León;1865;186;854;264;24089;42.666667,-6.0
2020-04-14;Salamanca;2269;12;658;261;37274;40.833333,-6.0
2020-04-14;Soria;1053;40;257;87;42173;41.666667,-2.666667
2020-04-14;Palencia;645;9;192;52;34120;42.432128,-4.520647
2020-04-14;Zamora;459;5;175;54;49275;41.75,-6.0
2020-04-13;León;1679;104;811;255;24089;42.666667,-6.0
2020-04-13;Segovia;1913;68;530;151;40004;41.166667,-4.0
2020-04-13;Ávila;952;35;354;96;5019;40.616092,-4.929031
2020-04-13;Palencia;636;16;177;50;34120;42.432128,-4.520647
2020-04-13;Zamora;454;40;162;53;49275;41.75,-6.0
2020-04-13;Salamanca;2257;64;627;258;37274;40.833333,-6.0
2020-04-13;Soria;1013;23;242;85;42173;41.666667,-2.666667
2020-04-13;Valladolid;2492;135;846;210;47186;41.583333,-4.666667
2020-04-13;Burgos;1232;25;517;141;9059;42.383333,-3.666667
2020-04-12;Ávila;917;20;350;94;5019;40.616092,-4.929031
2020-04-12;Burgos;1207;37;509;140;9059;42.383333,-3.666667
2020-04-12;León;1575;37;781;245;24089;42.666667,-6.0
2020-04-12;Palencia;620;15;174;48;34120;42.432128,-4.520647
2020-04-12;Zamora;414;6;155;51;49275;41.75,-6.0
2020-04-12;Segovia;1845;85;508;146;40004;41.166667,-4.0
2020-04-12;Valladolid;2357;234;833;204;47186;41.583333,-4.666667
2020-04-12;Salamanca;2193;78;607;252;37274;40.833333,-6.0
2020-04-12;Soria;990;63;237;83;42173;41.666667,-2.666667
2020-04-11;Burgos;1170;44;492;136;9059;42.383333,-3.666667
2020-04-11;Palencia;605;13;171;46;34120;42.432128,-4.520647
2020-04-11;Salamanca;2115;64;579;244;37274;40.833333,-6.0
2020-04-11;Valladolid;2123;138;804;195;47186;41.583333,-4.666667
2020-04-11;Segovia;1760;88;490;139;40004;41.166667,-4.0
2020-04-11;Soria;927;29;228;80;42173;41.666667,-2.666667
2020-04-11;Ávila;897;38;347;94;5019;40.616092,-4.929031
2020-04-11;León;1538;25;751;236;24089;42.666667,-6.0
2020-04-11;Zamora;408;2;148;51;49275;41.75,-6.0
2020-04-10;Ávila;859;34;325;93;5019;40.616092,-4.929031
2020-04-10;Palencia;592;47;162;44;34120;42.432128,-4.520647
2020-04-10;Salamanca;2051;95;542;236;37274;40.833333,-6.0
2020-04-10;Segovia;1672;101;470;132;40004;41.166667,-4.0
2020-04-10;León;1513;58;710;230;24089;42.666667,-6.0
2020-04-10;Valladolid;1985;139;724;184;47186;41.583333,-4.666667
2020-04-10;Burgos;1126;46;470;132;9059;42.383333,-3.666667
2020-04-10;Soria;898;26;219;80;42173;41.666667,-2.666667
2020-04-10;Zamora;406;38;135;49;49275;41.75,-6.0
2020-04-09;Ávila;825;32;297;90;5019;40.616092,-4.929031
2020-04-09;León;1455;57;666;218;24089;42.666667,-6.0
2020-04-09;Valladolid;1846;160;664;173;47186;41.583333,-4.666667
2020-04-09;Soria;872;23;203;73;42173;41.666667,-2.666667
2020-04-09;Zamora;368;8;129;48;49275;41.75,-6.0
2020-04-09;Palencia;545;21;153;42;34120;42.432128,-4.520647
2020-04-09;Salamanca;1956;41;507;231;37274;40.833333,-6.0
2020-04-09;Segovia;1571;91;446;125;40004;41.166667,-4.0
2020-04-09;Burgos;1080;27;441;129;9059;42.383333,-3.666667
2020-04-08;León;1398;54;620;210;24089;42.666667,-6.0
2020-04-08;Zamora;360;18;119;43;49275;41.75,-6.0
2020-04-08;Burgos;1053;29;416;124;9059;42.383333,-3.666667
2020-04-08;Segovia;1480;131;415;122;40004;41.166667,-4.0
2020-04-08;Salamanca;1915;108;477;225;37274;40.833333,-6.0
2020-04-08;Ávila;793;27;272;85;5019;40.616092,-4.929031
2020-04-08;Palencia;524;14;137;41;34120;42.432128,-4.520647
2020-04-08;Soria;849;12;182;66;42173;41.666667,-2.666667
2020-04-08;Valladolid;1686;84;604;162;47186;41.583333,-4.666667
2020-04-07;Palencia;510;24;126;41;34120;42.432128,-4.520647
2020-04-07;Segovia;1349;97;387;115;40004;41.166667,-4.0
2020-04-07;Valladolid;1602;157;553;153;47186;41.583333,-4.666667
2020-04-07;Burgos;1024;21;387;120;9059;42.383333,-3.666667
2020-04-07;Soria;837;13;172;64;42173;41.666667,-2.666667
2020-04-07;Salamanca;1807;88;439;217;37274;40.833333,-6.0
2020-04-07;Zamora;342;2;107;39;49275;41.75,-6.0
2020-04-07;Ávila;766;34;253;83;5019;40.616092,-4.929031
2020-04-07;León;1344;29;564;196;24089;42.666667,-6.0
2020-04-06;Burgos;1003;18;360;113;9059;42.383333,-3.666667
2020-04-06;Palencia;486;14;114;39;34120;42.432128,-4.520647
2020-04-06;Valladolid;1445;42;487;145;47186;41.583333,-4.666667
2020-04-06;Zamora;340;1;100;38;49275;41.75,-6.0
2020-04-06;Ávila;732;53;225;79;5019;40.616092,-4.929031
2020-04-06;León;1315;54;498;186;24089;42.666667,-6.0
2020-04-06;Salamanca;1719;60;402;209;37274;40.833333,-6.0
2020-04-06;Segovia;1252;104;361;109;40004;41.166667,-4.0
2020-04-06;Soria;824;21;164;64;42173;41.666667,-2.666667
2020-04-05;Ávila;679;41;214;73;5019;40.616092,-4.929031
2020-04-05;Burgos;985;21;343;103;9059;42.383333,-3.666667
2020-04-05;Palencia;472;20;111;36;34120;42.432128,-4.520647
2020-04-05;Zamora;339;16;93;37;49275;41.75,-6.0
2020-04-05;León;1261;57;452;175;24089;42.666667,-6.0
2020-04-05;Segovia;1148;97;340;107;40004;41.166667,-4.0
2020-04-05;Soria;803;34;149;61;42173;41.666667,-2.666667
2020-04-05;Salamanca;1659;80;366;194;37274;40.833333,-6.0
2020-04-05;Valladolid;1403;51;465;133;47186;41.583333,-4.666667
2020-04-04;León;1204;79;398;159;24089;42.666667,-6.0
2020-04-04;Palencia;452;25;104;31;34120;42.432128,-4.520647
2020-04-04;Valladolid;1352;62;439;125;47186;41.583333,-4.666667
2020-04-04;Zamora;323;27;83;35;49275;41.75,-6.0
2020-04-04;Salamanca;1579;90;332;178;37274;40.833333,-6.0
2020-04-04;Burgos;964;24;323;96;9059;42.383333,-3.666667
2020-04-04;Segovia;1051;85;311;102;40004;41.166667,-4.0
2020-04-04;Ávila;638;48;205;69;5019;40.616092,-4.929031
2020-04-04;Soria;769;17;136;52;42173;41.666667,-2.666667
2020-04-03;Ávila;590;30;170;66;5019;40.616092,-4.929031
2020-04-03;Burgos;940;45;296;92;9059;42.383333,-3.666667
2020-04-03;Salamanca;1489;76;301;167;37274;40.833333,-6.0
2020-04-03;Valladolid;1290;102;381;114;47186;41.583333,-4.666667
2020-04-03;Segovia;966;80;271;95;40004;41.166667,-4.0
2020-04-03;Palencia;427;44;85;29;34120;42.432128,-4.520647
2020-04-03;Soria;752;66;111;49;42173;41.666667,-2.666667
2020-04-03;Zamora;296;18;67;30;49275;41.75,-6.0
2020-04-03;León;1125;59;339;144;24089;42.666667,-6.0
2020-04-02;Soria;686;27;95;46;42173;41.666667,-2.666667
2020-04-02;Zamora;278;52;61;28;49275;41.75,-6.0
2020-04-02;Valladolid;1188;79;333;105;47186;41.583333,-4.666667
2020-04-02;Burgos;895;47;277;86;9059;42.383333,-3.666667
2020-04-02;León;1066;59;276;127;24089;42.666667,-6.0
2020-04-02;Palencia;383;24;59;24;34120;42.432128,-4.520647
2020-04-02;Ávila;560;48;151;64;5019;40.616092,-4.929031
2020-04-02;Salamanca;1413;97;272;155;37274;40.833333,-6.0
2020-04-02;Segovia;886;75;235;88;40004;41.166667,-4.0
2020-04-01;Ávila;512;45;132;59;5019;40.616092,-4.929031
2020-04-01;León;1007;43;216;108;24089;42.666667,-6.0
2020-04-01;Palencia;359;34;52;23;34120;42.432128,-4.520647
2020-04-01;Zamora;226;9;51;25;49275;41.75,-6.0
2020-04-01;Salamanca;1316;131;235;135;37274;40.833333,-6.0
2020-04-01;Valladolid;1109;121;262;89;47186;41.583333,-4.666667
2020-04-01;Soria;659;104;90;44;42173;41.666667,-2.666667
2020-04-01;Burgos;848;58;250;77;9059;42.383333,-3.666667
2020-04-01;Segovia;811;91;210;81;40004;41.166667,-4.0
2020-03-31;Palencia;325;32;42;18;34120;42.432128,-4.520647
2020-03-31;Salamanca;1185;107;209;123;37274;40.833333,-6.0
2020-03-31;León;964;46;176;100;24089;42.666667,-6.0
2020-03-31;Segovia;720;91;189;77;40004;41.166667,-4.0
2020-03-31;Soria;555;5;87;44;42173;41.666667,-2.666667
2020-03-31;Zamora;217;8;43;23;49275;41.75,-6.0
2020-03-31;Ávila;467;21;111;54;5019;40.616092,-4.929031
2020-03-31;Valladolid;988;59;187;77;47186;41.583333,-4.666667
2020-03-31;Burgos;790;41;215;69;9059;42.383333,-3.666667
2020-03-30;León;918;97;139;89;24089;42.666667,-6.0
2020-03-30;Valladolid;929;43;145;66;47186;41.583333,-4.666667
2020-03-30;Salamanca;1078;48;181;110;37274;40.833333,-6.0
2020-03-30;Segovia;629;62;156;69;40004;41.166667,-4.0
2020-03-30;Soria;550;27;71;37;42173;41.666667,-2.666667
2020-03-30;Palencia;293;31;33;18;34120;42.432128,-4.520647
2020-03-30;Ávila;446;32;91;46;5019;40.616092,-4.929031
2020-03-30;Burgos;749;30;176;61;9059;42.383333,-3.666667
2020-03-30;Zamora;209;17;36;20;49275;41.75,-6.0
2020-03-29;Palencia;262;42;28;13;34120;42.432128,-4.520647
2020-03-29;Segovia;567;64;131;58;40004;41.166667,-4.0
2020-03-29;Soria;523;92;61;30;42173;41.666667,-2.666667
2020-03-29;Salamanca;1030;148;157;99;37274;40.833333,-6.0
2020-03-29;Ávila;414;33;82;41;5019;40.616092,-4.929031
2020-03-29;Burgos;719;46;137;49;9059;42.383333,-3.666667
2020-03-29;Valladolid;886;79;127;57;47186;41.583333,-4.666667
2020-03-29;León;821;95;118;77;24089;42.666667,-6.0
2020-03-29;Zamora;192;24;30;18;49275;41.75,-6.0
2020-03-28;León;726;98;99;67;24089;42.666667,-6.0
2020-03-28;Segovia;503;79;111;51;40004;41.166667,-4.0
2020-03-28;Zamora;168;44;27;16;49275;41.75,-6.0
2020-03-28;Burgos;673;69;117;42;9059;42.383333,-3.666667
2020-03-28;Valladolid;807;115;114;45;47186;41.583333,-4.666667
2020-03-28;Palencia;220;50;26;11;34120;42.432128,-4.520647
2020-03-28;Ávila;381;39;78;38;5019;40.616092,-4.929031
2020-03-28;Salamanca;882;106;131;84;37274;40.833333,-6.0
2020-03-28;Soria;431;59;49;26;42173;41.666667,-2.666667
2020-03-27;Ávila;342;72;63;33;5019;40.616092,-4.929031
2020-03-27;Segovia;424;63;92;44;40004;41.166667,-4.0
2020-03-27;Salamanca;776;147;97;70;37274;40.833333,-6.0
2020-03-27;Burgos;604;74;95;39;9059;42.383333,-3.666667
2020-03-27;León;628;112;69;55;24089;42.666667,-6.0
2020-03-27;Soria;372;33;39;20;42173;41.666667,-2.666667
2020-03-27;Valladolid;692;94;83;39;47186;41.583333,-4.666667
2020-03-27;Palencia;170;31;20;9;34120;42.432128,-4.520647
2020-03-27;Zamora;124;18;27;12;49275;41.75,-6.0
2020-03-26;Ávila;270;44;53;27;5019;40.616092,-4.929031
2020-03-26;Soria;339;76;32;16;42173;41.666667,-2.666667
2020-03-26;Zamora;106;3;24;9;49275;41.75,-6.0
2020-03-26;Burgos;530;45;67;32;9059;42.383333,-3.666667
2020-03-26;Palencia;139;48;14;5;34120;42.432128,-4.520647
2020-03-26;Salamanca;629;96;73;54;37274;40.833333,-6.0
2020-03-26;Segovia;361;61;62;37;40004;41.166667,-4.0
2020-03-26;León;516;78;48;46;24089;42.666667,-6.0
2020-03-26;Valladolid;598;97;50;27;47186;41.583333,-4.666667
2020-03-25;Ávila;226;25;36;21;5019;40.616092,-4.929031
2020-03-25;Soria;263;84;19;14;42173;41.666667,-2.666667
2020-03-25;Valladolid;501;91;36;21;47186;41.583333,-4.666667
2020-03-25;Zamora;103;3;16;8;49275;41.75,-6.0
2020-03-25;Burgos;485;93;55;28;9059;42.383333,-3.666667
2020-03-25;León;438;76;31;31;24089;42.666667,-6.0
2020-03-25;Salamanca;533;50;57;46;37274;40.833333,-6.0
2020-03-25;Segovia;300;39;47;34;40004;41.166667,-4.0
2020-03-25;Palencia;91;19;11;3;34120;42.432128,-4.520647
2020-03-24;Ávila;201;42;23;15;5019;40.616092,-4.929031
2020-03-24;Burgos;392;56;41;24;9059;42.383333,-3.666667
2020-03-24;Palencia;72;8;13;1;34120;42.432128,-4.520647
2020-03-24;Soria;179;39;14;13;42173;41.666667,-2.666667
2020-03-24;Zamora;100;10;11;7;49275;41.75,-6.0
2020-03-24;León;362;72;21;24;24089;42.666667,-6.0
2020-03-24;Salamanca;483;79;42;38;37274;40.833333,-6.0
2020-03-24;Segovia;261;38;32;27;40004;41.166667,-4.0
2020-03-24;Valladolid;410;61;24;17;47186;41.583333,-4.666667
2020-03-23;Palencia;64;14;2;0;34120;42.432128,-4.520647
2020-03-23;Zamora;90;20;5;4;49275;41.75,-6.0
2020-03-23;León;290;57;16;20;24089;42.666667,-6.0
2020-03-23;Salamanca;404;89;22;24;37274;40.833333,-6.0
2020-03-23;Ávila;159;16;17;10;5019;40.616092,-4.929031
2020-03-23;Burgos;336;34;29;18;9059;42.383333,-3.666667
2020-03-23;Soria;140;5;8;11;42173;41.666667,-2.666667
2020-03-23;Segovia;223;29;24;23;40004;41.166667,-4.0
2020-03-23;Valladolid;349;47;17;14;47186;41.583333,-4.666667
2020-03-22;Ávila;143;29;16;9;5019;40.616092,-4.929031
2020-03-22;Burgos;302;33;28;16;9059;42.383333,-3.666667
2020-03-22;León;233;32;10;14;24089;42.666667,-6.0
2020-03-22;Salamanca;315;50;20;21;37274;40.833333,-6.0
2020-03-22;Zamora;70;11;4;3;49275;41.75,-6.0
2020-03-22;Soria;135;16;8;8;42173;41.666667,-2.666667
2020-03-22;Valladolid;302;61;15;11;47186;41.583333,-4.666667
2020-03-22;Segovia;194;37;14;20;40004;41.166667,-4.0
2020-03-22;Palencia;50;9;2;0;34120;42.432128,-4.520647
2020-03-21;Burgos;269;61;27;14;9059;42.383333,-3.666667
2020-03-21;Segovia;157;1;9;13;40004;41.166667,-4.0
2020-03-21;Valladolid;241;40;13;10;47186;41.583333,-4.666667
2020-03-21;Zamora;59;13;3;2;49275;41.75,-6.0
2020-03-21;Ávila;114;51;14;7;5019;40.616092,-4.929031
2020-03-21;Palencia;41;15;2;0;34120;42.432128,-4.520647
2020-03-21;Soria;119;39;5;6;42173;41.666667,-2.666667
2020-03-21;León;201;37;3;7;24089;42.666667,-6.0
2020-03-21;Salamanca;265;62;13;15;37274;40.833333,-6.0
2020-03-20;Salamanca;203;54;10;13;37274;40.833333,-6.0
2020-03-20;Soria;80;22;4;5;42173;41.666667,-2.666667
2020-03-20;Valladolid;201;86;3;5;47186;41.583333,-4.666667
2020-03-20;Segovia;156;35;6;10;40004;41.166667,-4.0
2020-03-20;Zamora;46;15;2;1;49275;41.75,-6.0
2020-03-20;Ávila;63;4;4;4;5019;40.616092,-4.929031
2020-03-20;Burgos;208;21;21;12;9059;42.383333,-3.666667
2020-03-20;León;164;30;3;5;24089;42.666667,-6.0
2020-03-20;Palencia;26;12;1;0;34120;42.432128,-4.520647
2020-03-19;Ávila;59;17;2;2;5019;40.616092,-4.929031
2020-03-19;Burgos;187;22;14;8;9059;42.383333,-3.666667
2020-03-19;Valladolid;115;33;1;3;47186;41.583333,-4.666667
2020-03-19;Palencia;14;8;1;0;34120;42.432128,-4.520647
2020-03-19;Soria;58;18;4;5;42173;41.666667,-2.666667
2020-03-19;Salamanca;149;24;8;12;37274;40.833333,-6.0
2020-03-19;Segovia;121;45;3;7;40004;41.166667,-4.0
2020-03-19;León;134;28;3;5;24089;42.666667,-6.0
2020-03-19;Zamora;31;5;1;1;49275;41.75,-6.0
2020-03-18;Ávila;42;24;1;1;5019;40.616092,-4.929031
2020-03-18;León;106;31;3;4;24089;42.666667,-6.0
2020-03-18;Palencia;6;-1;1;0;34120;42.432128,-4.520647
2020-03-18;Segovia;76;43;3;6;40004;41.166667,-4.0
2020-03-18;Burgos;165;39;11;5;9059;42.383333,-3.666667
2020-03-18;Zamora;26;10;0;1;49275;41.75,-6.0
2020-03-18;Salamanca;125;60;4;8;37274;40.833333,-6.0
2020-03-18;Soria;40;23;4;4;42173;41.666667,-2.666667
2020-03-18;Valladolid;82;8;0;0;47186;41.583333,-4.666667
2020-03-17;León;75;28;2;3;24089;42.666667,-6.0
2020-03-17;Salamanca;65;33;4;6;37274;40.833333,-6.0
2020-03-17;Burgos;126;5;9;5;9059;42.383333,-3.666667
2020-03-17;Segovia;33;0;0;5;40004;41.166667,-4.0
2020-03-17;Soria;17;7;2;2;42173;41.666667,-2.666667
2020-03-17;Ávila;18;1;1;0;5019;40.616092,-4.929031
2020-03-17;Palencia;7;1;1;0;34120;42.432128,-4.520647
2020-03-17;Valladolid;74;18;0;0;47186;41.583333,-4.666667
2020-03-17;Zamora;16;4;0;0;49275;41.75,-6.0
2020-03-16;Ávila;17;7;0;0;5019;40.616092,-4.929031
2020-03-16;Segovia;33;6;0;3;40004;41.166667,-4.0
2020-03-16;Valladolid;56;16;0;0;47186;41.583333,-4.666667
2020-03-16;Burgos;121;2;0;4;9059;42.383333,-3.666667
2020-03-16;León;47;0;1;1;24089;42.666667,-6.0
2020-03-16;Palencia;6;1;0;0;34120;42.432128,-4.520647
2020-03-16;Salamanca;32;1;3;4;37274;40.833333,-6.0
2020-03-16;Soria;10;5;1;0;42173;41.666667,-2.666667
2020-03-16;Zamora;12;4;0;0;49275;41.75,-6.0
2020-03-15;Burgos;119;8;0;4;9059;42.383333,-3.666667
2020-03-15;Ávila;10;0;0;0;5019;40.616092,-4.929031
2020-03-15;Salamanca;31;19;1;3;37274;40.833333,-6.0
2020-03-15;Soria;5;1;0;0;42173;41.666667,-2.666667
2020-03-15;Valladolid;40;19;0;0;47186;41.583333,-4.666667
2020-03-15;Segovia;27;5;0;1;40004;41.166667,-4.0
2020-03-15;Zamora;8;3;0;0;49275;41.75,-6.0
2020-03-15;León;47;14;1;1;24089;42.666667,-6.0
2020-03-15;Palencia;5;2;0;0;34120;42.432128,-4.520647
2020-03-14;Palencia;3;2;0;0;34120;42.432128,-4.520647
2020-03-14;Soria;4;3;0;0;42173;41.666667,-2.666667
2020-03-14;Burgos;113;23;0;2;9059;42.383333,-3.666667
2020-03-14;Segovia;22;7;0;1;40004;41.166667,-4.0
2020-03-14;Ávila;10;7;0;0;5019;40.616092,-4.929031
2020-03-14;León;33;1;1;0;24089;42.666667,-6.0
2020-03-14;Zamora;5;0;0;0;49275;41.75,-6.0
2020-03-14;Salamanca;12;1;1;2;37274;40.833333,-6.0
2020-03-14;Valladolid;21;10;0;0;47186;41.583333,-4.666667
2020-03-13;Burgos;90;29;0;1;9059;42.383333,-3.666667
2020-03-13;Salamanca;11;5;1;1;37274;40.833333,-6.0
2020-03-13;Zamora;5;3;0;0;49275;41.75,-6.0
2020-03-13;Segovia;15;6;0;1;40004;41.166667,-4.0
2020-03-13;Soria;1;1;0;0;42173;41.666667,-2.666667
2020-03-13;Ávila;3;3;0;0;5019;40.616092,-4.929031
2020-03-13;Palencia;1;1;0;0;34120;42.432128,-4.520647
2020-03-13;Valladolid;11;7;0;0;47186;41.583333,-4.666667
2020-03-13;León;32;22;0;0;24089;42.666667,-6.0
